,SEASON,PLAYER_ID,PLAYER,GP,W,L,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,PLUS_MINUS_x,NBA_FANTASY_PTS,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,HOW_ACQUIRED,TEAM_ID,TEAM_NAME,GP_TEAM,FGM_TEAM,FGA_TEAM,FG3M_TEAM,FG3A_TEAM,FTM_TEAM,FTA_TEAM,OREB_TEAM,DREB_TEAM,REB_TEAM,AST_TEAM,TOV_TEAM,STL_TEAM,BLK_TEAM,PF_TEAM,PTS_TEAM,PLUS_MINUS_y,PPG,PACE,uPER,aPER,nPER
396,2023,1630200,Tre Jones,77,21,56,2138.18,303,600,64,191,101,118,58,231,289,478,116,78,9,92,771,-22,1979.8,G,6-1,185,"JAN 08, 2000",24.0,3,Duke,#41 Pick in 2020 Draft,1610612759,San Antonio Spurs,82,3438,7436,1036,2983,1280,1637,849,2778,3627,2449,1242.0,584,520,1414,9192,-532.0,10.012987012987013,101.8,15.519480519480519,15.11543536685973,21.56935645018668
397,2023,1630572,Sandro Mamukelashvili,46,12,34,450.9583333333333,73,155,19,64,25,34,45,102,147,49,19,7,12,35,190,45,477.9,F-C,6-9,240,"MAY 23, 1999",25.0,2,Seton Hall,,1610612759,San Antonio Spurs,82,3438,7436,1036,2983,1280,1637,849,2778,3627,2449,1242.0,584,520,1414,9192,-532.0,4.130434782608695,101.8,6.413043478260869,6.24608176020045,8.913005853483545
398,2023,1628983,Shai Gilgeous-Alexander,75,55,20,2552.6866666666665,796,1487,95,269,567,649,65,350,415,465,162,150,67,184,2254,613,3938.5,G,6-6,195,"JUL 12, 1998",25.0,5,Kentucky,Traded from LAC on 07/10/19,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,30.053333333333335,100.85,32.21333333333333,31.67021578802402,45.19262307746131
399,2023,1630581,Josh Giddey,80,56,24,2011.5583333333334,402,847,82,243,100,124,111,403,514,386,168,52,44,111,986,376,2301.8,G,6-8,216,"OCT 10, 2002",21.0,2,NBA Global Academy,,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,12.325,100.85,16.8125,16.52904086101471,23.58653690469221
400,2023,1629652,Luguentz Dort,79,54,25,2245.971666666667,288,657,156,396,128,155,74,210,284,113,74,71,47,228,860,347,1650.3,G,6-4,220,"APR 19, 1999",25.0,4,Arizona State,Signed on 07/06/19,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,10.886075949367088,100.85,11.455696202531646,11.262552899510283,16.071387434941567
401,2023,1631119,Jaylin Williams,69,48,21,896.9466666666667,95,228,53,144,33,41,36,198,234,110,34,28,27,98,276,124,852.8,F,6-9,240,"JUN 29, 2002",22.0,1,Arkansas,#34 Pick in 2022 Draft,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,4.0,100.85,7.246376811594203,7.1242027308936855,10.16606299431807
402,2023,1631096,Chet Holmgren,82,57,25,2412.7966666666666,505,953,129,349,218,275,129,519,648,200,131,53,190,197,1357,423,3032.6,C-F,7-1,208,"MAY 01, 2002",22.0,R,Gonzaga,#2 Pick in 2022 Draft,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,16.548780487804876,100.85,22.097560975609756,21.724995586296966,31.001037172039013
403,2023,1631114,Jalen Williams,71,51,20,2223.5983333333334,536,993,103,241,180,221,37,245,282,322,123,80,45,175,1355,383,2428.4,G-F,6-5,211,"APR 14, 2001",23.0,1,Santa Clara,#12 Pick in 2022 Draft,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,19.08450704225352,100.85,20.6056338028169,20.258222340155626,28.90798763626552
404,2023,1630198,Isaiah Joe,78,54,24,1444.8666666666666,222,485,147,353,45,52,32,148,180,99,47,46,22,87,636,352,1157.5,G,6-3,165,"JUL 02, 1999",24.0,3,Arkansas,Signed on 10/16/22,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,8.153846153846153,100.85,8.538461538461538,8.394502879371498,11.978750226689552
405,2023,1630322,Lindy Waters III,38,25,13,280.2083333333333,49,104,37,85,2,2,7,33,40,24,7,5,7,23,137,-35,250.0,F,6-6,210,"JUL 28, 1997",26.0,2,Oklahoma State,,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,3.6052631578947367,100.85,3.973684210526316,3.9066878027990164,5.574747912515788
406,2023,1631172,Ousmane Dieng,33,21,12,364.9533333333333,49,116,21,70,14,16,10,41,51,37,19,8,5,22,133,1,269.7,F,6-9,185,"MAY 21, 2003",21.0,1,New Zealand Breakers,Draft Rights Traded from NYK on 06/23/22,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,4.03030303030303,100.85,4.424242424242424,4.349649594607453,6.20684355180365
407,2023,1641745,Adam Flagler,2,2,0,14.016666666666667,1,7,1,6,0,0,0,0,0,4,0,0,0,0,3,0,9.0,G,6-3,180,"DEC 01, 1999",24.0,R,Baylor,Signed on 10/19/23,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,1.5,100.85,0.5,0.4915699884316643,0.7014583466079468
408,2023,202687,Bismack Biyombo,30,14,16,718.0883333333334,67,119,0,0,22,46,57,134,191,51,38,10,34,82,156,-62,555.7,C,6-8,255,"AUG 28, 1992",31.0,12,Baloncesto Fuenlabrada,,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,5.2,100.85,10.933333333333334,10.748997080372392,15.338555845827104
409,2023,1641749,Keyontae Johnson,9,7,2,66.2,5,16,1,3,0,0,4,6,10,4,4,1,0,5,11,-7,28.0,F,6-4,230,"MAY 24, 2000",24.0,R,Kansas State,,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,1.2222222222222223,100.85,1.2222222222222223,1.2016155272774016,1.714675958374981
410,2023,1630598,Aaron Wiggins,78,55,23,1227.9383333333333,212,377,62,126,56,71,60,126,186,86,56,56,19,91,542,94,1063.2,G,6-5,190,"JAN 02, 1999",25.0,2,Maryland,#55 Pick in 2021 Draft,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,6.948717948717949,100.85,8.371794871794872,8.230646216560944,11.744930777820239
411,2023,1641717,Cason Wallace,82,57,25,1691.9216666666666,217,442,98,234,29,37,52,135,187,120,45,76,37,129,561,127,1259.4,G,6-3,195,"NOV 07, 2003",20.0,R,Kentucky,Draft Rights Traded from DAL on 07/06/23,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,6.841463414634147,100.85,8.573170731707316,8.428626874816096,12.02744433330211
412,2023,1630846,Olivier Sarr,15,8,7,98.20166666666667,11,19,2,6,10,15,10,26,36,2,3,0,7,18,34,1,98.2,C,6-10,240,"FEB 20, 1999",25.0,2,Kentucky,,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,2.2666666666666666,100.85,4.2,4.12918790282598,5.892250111506754
413,2023,202330,Gordon Hayward,26,18,8,447.3666666666667,48,106,15,29,27,39,13,51,64,42,15,12,1,21,138,-1,301.8,F,6-7,225,"MAR 23, 1990",34.0,13,Butler,,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,5.3076923076923075,100.85,6.615384615384615,6.50384907771125,9.28083350896668
414,2023,1629026,Kenrich Williams,69,49,20,1029.0066666666667,131,280,56,141,7,14,61,148,209,93,32,38,9,101,325,152,824.3,G-F,6-6,210,"DEC 02, 1994",29.0,5,TCU,Traded from NOP on 11/23/20,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,4.7101449275362315,100.85,7.043478260869565,6.924725054428662,9.881413230477163
415,2023,203488,Mike Muscala,24,4,20,337.5883333333333,33,90,14,51,15,20,22,53,75,23,16,5,7,31,95,-134,239.5,F-C,6-10,240,"JUL 01, 1991",33.0,10,Bucknell,,1610612760,Oklahoma City Thunder,82,3653,7324,1090,2805,1451,1759,722,2725,3447,2223,1039.0,694,538,1545,9847,608.0,3.9583333333333335,100.85,5.291666666666667,5.202449044235114,7.4237675016007705
416,2023,1642013,Malik Williams,7,2,5,106.50833333333334,9,34,1,5,0,2,15,23,38,2,3,3,4,15,19,-56,85.6,C,6-11,250,"AUG 26, 1998",25.0,R,Louisville,,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,2.7142857142857144,99.91,5.142857142857143,5.103719061441012,7.282882231707999
417,2023,1631241,Javon Freeman-Liberty,22,3,19,403.03833333333336,55,124,10,42,33,36,16,54,70,40,25,10,4,28,153,-159,314.0,G,6-3,190,"OCT 20, 1999",24.0,R,DePaul,,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,6.954545454545454,99.91,8.181818181818182,8.119553052292519,11.586403550444542
418,2023,1641711,Gradey Dick,60,18,42,1267.6683333333333,189,445,88,241,44,51,27,105,132,68,50,34,2,87,510,-378,828.4,G-F,6-6,200,"NOV 20, 2003",20.0,R,Kansas,#13 Pick in 2023 Draft,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,8.5,99.91,7.216666666666667,7.161746516309123,10.21963705754951
419,2023,1629667,Jalen McDaniels,50,12,38,538.0066666666667,65,189,12,71,27,37,18,61,79,37,30,19,6,52,169,-162,364.3,F,6-9,190,"JAN 31, 1998",26.0,4,San Diego State,,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,3.38,99.91,2.92,2.8977782671070633,4.1350586893364305
420,2023,1630618,D.J. Carton,4,2,2,35.53333333333333,3,8,1,4,4,5,2,2,4,3,1,1,0,3,11,-31,22.3,G,6-3,200,"AUG 05, 2000",23.0,R,Marquette,Signed on 02/21/24,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,2.75,99.91,3.0,2.977169452507257,4.248347968496333
421,2023,1630567,Scottie Barnes,60,22,38,2094.2483333333334,447,942,101,296,196,251,141,353,494,363,165,75,88,118,1191,-144,2652.3,F-G,6-7,237,"AUG 01, 2001",22.0,2,Florida State,#4 Pick in 2021 Draft,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,19.85,99.91,24.933333333333334,24.743586116393647,35.30849200483619
422,2023,1630193,Immanuel Quickley,38,12,26,1265.1666666666667,236,559,107,271,127,151,12,170,182,257,70,34,7,75,706,-155,1362.9,G,6-2,190,"JUN 17, 1999",25.0,3,Kentucky,Traded from NYK on 12/30/23,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,18.57894736842105,99.91,20.236842105263158,20.082836043667374,28.657715682225263
423,2023,1629628,RJ Barrett,32,11,21,1071.625,272,492,47,120,105,167,34,170,204,130,79,19,13,84,696,-136,1152.8,F-G,6-6,214,"JUN 14, 2000",24.0,4,Duke,Traded from NYK on 12/30/23,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,21.75,99.91,21.90625,21.739539439662366,31.021790894957594
424,2023,1628971,Bruce Brown,34,7,27,884.7883333333333,129,268,20,63,50,60,28,102,130,92,45,24,9,67,328,-311,676.0,G-F,6-4,202,"AUG 15, 1996",27.0,5,Miami,Traded from IND on 01/17/24,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,9.647058823529411,99.91,11.441176470588236,11.354107029660028,16.20203293867719
425,2023,1629670,Jordan Nwora,34,6,28,528.8816666666667,101,217,33,95,35,42,20,96,116,44,41,20,12,29,270,-183,530.2,F,6-8,225,"SEP 09, 1998",25.0,3,Louisville,,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,7.9411764705882355,99.91,8.764705882352942,8.698004871050614,12.411840143253992
426,2023,1631338,Mouhamadou Gueye,11,0,11,119.94166666666666,11,38,0,3,4,9,12,11,23,5,12,3,18,15,26,-80,112.1,F,6-9,210,"JUL 06, 1998",25.0,R,Pittsburgh,,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,2.3636363636363638,99.91,2.8181818181818183,2.79673494023409,3.9908723340420096
427,2023,202066,Garrett Temple,27,5,22,288.75333333333333,29,78,12,40,18,22,18,27,45,28,14,12,3,28,88,-79,215.0,G-F,6-5,195,"MAY 08, 1986",38.0,13,Louisiana State,Signed on 07/31/23,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,3.259259259259259,99.91,4.037037037037037,4.006314448435692,5.716912698346917
428,2023,1627751,Jakob Pöltl,50,21,29,1319.1083333333333,248,378,0,0,59,107,146,283,429,127,77,35,76,149,555,-17,1516.3,C,7-0,260,"OCT 15, 1995",28.0,7,Utah,Traded from SAS on 02/09/23,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,11.1,99.91,19.34,19.192819070496782,27.387683236906355
429,2023,1628449,Chris Boucher,50,16,34,704.8833333333333,110,217,31,94,71,92,62,145,207,23,28,14,24,68,322,28,690.9,F,6-9,200,"JAN 11, 1993",31.0,6,Oregon,Signed on 07/20/18,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,6.44,99.91,8.68,8.613943615920997,12.29188678884939
430,2023,1630534,Ochai Agbaji,51,25,26,1003.3866666666667,106,249,47,142,15,20,35,91,126,47,34,27,29,66,274,-121,629.7,G,6-5,215,"APR 20, 2000",24.0,1,Kansas,Traded from UTA on 02/08/24,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,5.372549019607843,99.91,6.294117647058823,6.246218263103461,8.913200639786423
431,2023,1629018,Gary Trent Jr.,71,24,47,1993.5983333333334,361,847,178,453,74,96,25,163,188,119,47,77,10,96,974,-194,1592.1,G,6-5,204,"JAN 18, 1999",25.0,5,Duke,,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,13.71830985915493,99.91,11.450704225352112,11.36356227647136,16.21552534454234
432,2023,203482,Kelly Olynyk,50,25,25,1019.255,145,258,36,84,80,95,63,191,254,219,81,37,12,132,406,-59,1105.3,F-C,6-11,240,"APR 19, 1991",33.0,10,Gonzaga,Traded from UTA on 02/08/24,1610612761,Toronto Raptors,82,3466,7356,942,2712,1339,1772,891,2607,3498,2335,1147.0,634,388,1509,9213,-528.0,8.12,99.91,14.38,14.270565575684785,20.36374792899242
433,2023,203903,Jordan Clarkson,55,22,33,1682.3416666666667,337,816,91,309,177,201,49,139,188,277,146,35,6,81,942,-191,1560.1,G,6-3,194,"JUN 07, 1992",32.0,9,Missouri,Traded from CLE on 12/23/19,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,17.12727272727273,100.26,14.527272727272727,14.36638987118341,20.500486854205878
434,2023,1641707,Taylor Hendricks,40,13,27,856.4316666666666,108,240,53,140,23,29,46,139,185,32,27,28,30,77,292,-150,709.0,F,6-9,215,"NOV 22, 2003",20.0,R,Central Florida,#9 Pick in 2023 Draft,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,7.3,100.26,10.05,9.938700877717935,14.182282989564829
435,2023,1629012,Collin Sexton,78,29,49,2074.7633333333333,506,1038,128,325,318,370,71,134,205,383,165,62,18,154,1458,-143,2353.5,G,6-3,190,"JAN 04, 1999",25.0,5,Alabama,Traded from CLE on 09/03/22,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,18.692307692307693,100.26,17.653846153846153,17.458337936749068,24.912621095332018
436,2023,1641718,Keyonte George,75,27,48,2022.5766666666666,319,815,147,440,189,223,15,196,211,332,188,36,7,91,974,-374,1666.2,G,6-4,185,"NOV 08, 2003",20.0,R,Baylor,#16 Pick in 2023 Draft,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,12.986666666666666,100.26,11.226666666666667,11.102336502870315,15.842762556833943
437,2023,1629659,Talen Horton-Tucker,51,14,37,1008.6983333333334,184,465,60,182,88,109,21,100,121,177,65,45,19,94,516,-107,1053.7,G,6-4,234,"NOV 25, 2000",23.0,4,Iowa State,,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,10.117647058823529,100.26,10.019607843137255,9.908645299997785,14.139394415506054
438,2023,1641729,Brice Sensabaugh,32,8,24,584.3633333333333,85,218,34,115,37,41,16,86,102,55,47,13,6,43,241,-173,455.9,F,6-5,235,"OCT 30, 2003",20.0,R,Ohio State,#28 Pick in 2023 Draft,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,7.53125,100.26,7.28125,7.200613509043155,10.275099305250638
439,2023,1630554,Jason Preston,7,2,5,71.13333333333334,6,19,0,3,0,0,6,11,17,16,2,2,1,3,12,23,63.4,G,6-3,181,"AUG 10, 1999",24.0,1,Ohio,Signed on 01/08/24,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,1.7142857142857142,100.26,4.714285714285714,4.662077170784532,6.652670059070922
440,2023,1627739,Kris Dunn,66,25,41,1249.1766666666667,147,313,41,111,22,32,50,139,189,254,79,68,28,135,357,14,1173.8,G,6-3,205,"MAR 18, 1994",30.0,7,Providence,,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,5.409090909090909,100.26,9.712121212121213,9.604563941832046,13.705477757140141
441,2023,1630184,Kira Lewis Jr.,15,9,6,143.56,16,52,2,20,10,11,4,10,14,18,8,5,1,8,44,-19,97.8,G,6-1,170,"APR 06, 2001",23.0,3,Alabama,,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,2.933333333333333,100.26,2.466666666666667,2.4393494691579676,3.4808920107057957
442,2023,1629677,Luka Samanic,43,15,28,404.37666666666667,60,158,13,64,44,56,22,80,102,19,28,5,7,32,177,-51,335.9,F,6-10,227,"JAN 09, 2000",24.0,3,Union Olimpija,,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,4.116279069767442,100.26,4.0,3.9557018418777847,5.644689747090479
443,2023,1628381,John Collins,68,27,41,1901.06,397,746,86,232,147,185,157,418,575,77,98,40,61,191,1027,-307,2037.5,F-C,6-9,226,"SEP 23, 1997",26.0,6,Wake Forest,Traded from ATL on 07/07/23,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,15.102941176470589,100.26,19.044117647058822,18.833212813351953,26.87453390618445
444,2023,1628374,Lauri Markkanen,55,22,33,1819.7466666666667,427,890,175,439,249,277,122,327,449,110,77,50,26,100,1278,21,2132.8,F-C,7-0,240,"MAY 22, 1997",27.0,6,Arizona,Traded from CLE on 09/03/22,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,23.236363636363638,100.26,24.454545454545453,24.183722624207366,34.5095804992577
445,2023,1631117,Walker Kessler,64,26,38,1493.1066666666666,229,350,4,19,56,93,165,316,481,60,66,30,154,132,518,-149,1671.2,C,7-0,245,"JUL 26, 2001",22.0,1,Auburn,Draft Rights Traded from MIN on 07/06/22,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,8.09375,100.26,15.921875,15.745547565911963,22.468511141739054
446,2023,1630695,Micah Potter,16,3,13,186.06,19,40,9,21,6,8,10,33,43,6,5,4,6,14,53,-28,138.6,C,6-9,248,"APR 06, 1998",26.0,2,Wisconsin,Signed on 10/12/22,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,3.3125,100.26,5.25,5.191858667464593,7.408655293056254
447,2023,1629647,Darius Bazley,6,2,4,142.04166666666666,18,29,2,8,10,12,8,19,27,5,7,6,7,3,48,-32,119.9,F,6-9,216,"JUN 12, 2000",24.0,4,Princeton HS (OH),,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,8.0,100.26,12.166666666666666,12.031926435711595,17.169264647400208
448,2023,1630548,Johnny Juzang,20,5,15,371.80333333333334,51,110,32,77,10,14,7,29,36,23,13,4,2,29,144,-8,226.7,G,6-5,209,"MAR 17, 2001",23.0,1,UCLA,Signed on 07/15/22,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,7.2,100.26,6.65,6.5763543121218175,9.384296704537922
449,2023,1631254,Kenneth Lofton Jr.,15,4,11,98.81833333333333,14,37,3,10,8,15,2,13,15,14,6,3,3,15,39,5,90.0,F,6-6,275,"AUG 14, 2002",21.0,1,Louisiana Tech,,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,2.6,100.26,2.533333333333333,2.5052778331892633,3.5749701731573027
450,2023,1630209,Omer Yurtseven,48,17,31,545.1016666666667,99,184,5,24,19,28,72,136,208,29,37,8,18,52,222,-133,556.1,C,6-11,275,"JUN 19, 1998",26.0,2,Georgetown,,1610612762,Utah Jazz,82,3443,7371,1060,2993,1538,1853,1002,2725,3727,2232,1285.0,537,458,1523,9484,-401.0,4.625,100.26,7.375,7.293325270962166,10.40739672119807
451,2023,1630692,Jordan Goodwin,40,23,17,558.5266666666666,75,193,23,80,25,29,40,77,117,78,29,23,9,43,198,-22,522.4,G,6-4,200,"OCT 23, 1998",25.0,2,St. Louis,,1610612763,Memphis Grizzlies,82,3145,7229,1071,3097,1316,1722,896,2598,3494,2025,1236.0,673,501,1563,8677,-574.0,4.95,98.68,6.85,6.882602519929739,9.8213054043285
452,2023,1630590,Scotty Pippen Jr.,21,5,16,526.8283333333334,100,203,30,72,41,55,22,45,67,98,56,36,10,60,271,-72,580.4,G,6-1,170,"NOV 10, 2000",23.0,1,Vanderbilt,Signed on 01/16/24,1610612763,Memphis Grizzlies,82,3145,7229,1071,3097,1316,1722,896,2598,3494,2025,1236.0,673,501,1563,8677,-574.0,12.904761904761905,98.68,14.714285714285714,14.78431823884803,21.096860409715024
453,2023,1631222,Jake LaRavia,35,8,27,805.55,118,303,53,156,90,109,51,77,128,58,45,29,12,69,379,-114,697.6,F,6-7,235,"NOV 03, 2001",22.0,1,Wake Forest,Draft Rights Traded from MIN on 06/24/22,1610612763,Memphis Grizzlies,82,3145,7229,1071,3097,1316,1722,896,2598,3494,2025,1236.0,673,501,1563,8677,-574.0,10.82857142857143,98.68,10.2,10.248546817997566,14.624425565569444
454,2023,1631246,Vince Williams Jr.,52,18,34,1436.53,169,379,79,209,104,130,59,231,290,175,92,47,34,135,521,-91,1282.5,G,6-4,205,"AUG 30, 2000",23.0,1,Virginia Commonwealth,#47 Pick in 2022 Draft,1610612763,Memphis Grizzlies,82,3145,7229,1071,3097,1316,1722,896,2598,3494,2025,1236.0,673,501,1563,8677,-574.0,10.01923076923077,98.68,14.211538461538462,14.27917816459314,20.37603788264672
455,2023,1630583,Santi Aldama,61,23,38,1618.0566666666666,247,568,106,304,54,87,72,280,352,138,69,43,54,89,654,-275,1505.4,F-C,7-0,215,"JAN 10, 2001",23.0,2,Loyola-Maryland,Draft Rights Traded from UTA on 08/07/21,1610612763,Memphis Grizzlies,82,3145,7229,1071,3097,1316,1722,896,2598,3494,2025,1236.0,673,501,1563,8677,-574.0,10.721311475409836,98.68,13.40983606557377,13.473660072520106,19.22658327328159
456,2023,1630533,Ziaire Williams,51,20,31,1037.6816666666666,150,378,58,189,62,75,35,145,180,75,66,36,9,85,420,-247,817.5,F,6-9,185,"SEP 12, 2001",22.0,2,Stanford,,1610612763,Memphis Grizzlies,82,3145,7229,1071,3097,1316,1722,896,2598,3494,2025,1236.0,673,501,1563,8677,-574.0,8.235294117647058,98.68,8.098039215686274,8.136581768229517,11.610703111457479
457,2023,1628379,Luke Kennard,39,15,24,999.0466666666666,141,315,107,238,40,45,11,102,113,136,54,20,2,39,429,-187,780.6,G,6-5,206,"JUN 24, 1996",28.0,6,Duke,Traded from LAC on 02/09/23,1610612763,Memphis Grizzlies,82,3145,7229,1071,3097,1316,1722,896,2598,3494,2025,1236.0,673,501,1563,8677,-574.0,11.0,98.68,11.974358974358974,12.031350839630125,17.168443285874638
458,2023,1629630,Ja Morant,9,6,3,317.925,80,170,14,51,52,64,6,44,50,73,27,7,5,19,226,11,404.5,G,6-2,174,"AUG 10, 1999",24.0,4,Murray State,#2 Pick in 2019 Draft,1610612763,Memphis Grizzlies,82,3145,7229,1071,3097,1316,1722,896,2598,3494,2025,1236.0,673,501,1563,8677,-574.0,25.11111111111111,98.68,25.77777777777778,25.90046690387185,36.95933258400993
459,2023,1628991,Jaren Jackson Jr.,66,22,44,2124.18,516,1161,117,366,337,417,85,280,365,154,160,80,106,235,1486,-340,2553.0,F-C,6-10,242,"SEP 15, 1999",24.0,5,Michigan State,#4 Pick in 2018 Draft,1610612763,Memphis Grizzlies,82,3145,7229,1071,3097,1316,1722,896,2598,3494,2025,1236.0,673,501,1563,8677,-574.0,22.515151515151516,98.68,19.78787878787879,19.882059037885952,28.371211807239597
